sn name,index,hemisphere,ra,dec,sn_z,host_ra,host_dec,program,priority
ZTF18aabilqu,1.0,north,115.63678,49.80969,0.0222,115.63575,49.80986,RCF,3.0
ZTF18aabilqu,2.0,north,115.63678,49.80969,0.0222,115.636666667,49.8096388889,RCF,3.0
ZTF18aabilqu,3.0,north,115.63678,49.80969,0.0222,115.63078,49.806284,RCF,3.0
ZTF18aabimvz,1.0,north,124.48499827692308,50.23915392307693,-9999.0,124.488881337,50.2391637246,SNe_Ia,4.0
ZTF18aabimvz,2.0,north,124.48499827692308,50.23915392307693,-9999.0,124.486227628,50.2432268956,SNe_Ia,4.0
ZTF18aabisvf,1.0,south,118.36674494,15.22722152,-9999.0,118.369667623,15.2176132315,SNe_Ia,4.0
ZTF18aabisvf,2.0,south,118.36674494,15.22722152,-9999.0,118.377529482,15.2245422826,SNe_Ia,4.0
ZTF18aabisvf,3.0,south,118.36674494,15.22722152,-9999.0,118.37439956,15.2214198612,SNe_Ia,4.0
ZTF18aabivjl,1.0,north,131.75108867142856,64.75286540714289,-9999.0,131.751108878,64.7528519439,SNe_Ia,4.0
ZTF18aabivop,1.0,north,143.42202455,58.77081373333333,-9999.0,143.422955391,58.7689692779,SNe_Ia,5.0
ZTF18aabivop,2.0,north,143.42202455,58.77081373333333,-9999.0,143.420486416,58.7799784633,SNe_Ia,5.0
ZTF18aabivop,3.0,north,143.42202455,58.77081373333333,-9999.0,143.419865283,58.7689731205,SNe_Ia,5.0
ZTF18aabiwhf,1.0,north,124.0102795,58.80663596666667,-9999.0,124.005358618,58.8069952521,SNe_Ia,3.0
ZTF18aabiwhf,2.0,north,124.0102795,58.80663596666667,-9999.0,124.019818347,58.8086849088,SNe_Ia,3.0
ZTF18aabiwhf,3.0,north,124.0102795,58.80663596666667,-9999.0,124.014898664,58.8059907278,SNe_Ia,3.0
ZTF18aabjajv,1.0,south,122.9652419054054,8.383294305405405,-9999.0,122.95802951,8.3848488219,SNe_Ia,4.0
ZTF18aabjajv,2.0,south,122.9652419054054,8.383294305405405,-9999.0,122.962239709,8.3752203972,SNe_Ia,4.0
ZTF18aabjajv,3.0,south,122.9652419054054,8.383294305405405,-9999.0,122.957763317,8.37638621002,SNe_Ia,4.0
ZTF18aabjfex,1.0,north,132.74466,65.63744,-9999.0,132.744418204,65.6374227274,RCF,3.0
ZTF18aabjfex,2.0,north,132.74466,65.63744,-9999.0,132.756692165,65.6356680688,RCF,3.0
ZTF18aabjfex,3.0,north,132.74466,65.63744,-9999.0,132.755999817,65.6401832998,RCF,3.0
ZTF18aabjfor,1.0,north,120.31595359830507,54.02374283220341,-9999.0,120.298857009,54.0129769209,SNe_Ia,4.0
ZTF18aabjfor,2.0,north,120.31595359830507,54.02374283220341,-9999.0,120.311537054,54.0240942202,SNe_Ia,4.0
ZTF18aabjida,1.0,south,130.22565030000004,4.92181346,-9999.0,130.226396831,4.91736796758,SNe_Ia,3.0
ZTF18aabjida,2.0,south,130.22565030000004,4.92181346,-9999.0,130.225014078,4.92537612158,SNe_Ia,3.0
ZTF18aabjida,3.0,south,130.22565030000004,4.92181346,-9999.0,130.218885469,4.91775353904,SNe_Ia,3.0
ZTF18aabjlov,1.0,north,145.04749988,44.20657468,-9999.0,145.049170261,44.1978645469,SNe_Ia,3.0
ZTF18aabjlov,2.0,north,145.04749988,44.20657468,-9999.0,145.049893287,44.2048672371,SNe_Ia,3.0
ZTF18aabjlov,3.0,north,145.04749988,44.20657468,-9999.0,145.034532397,44.2090507559,SNe_Ia,3.0
ZTF18aabjmtd,1.0,north,118.64894655000002,44.15192090000001,-9999.0,118.648958333,44.1518055556,SNe_Ia,3.0
ZTF18aabjsmt,1.0,north,121.36101058817208,75.57360501182792,-9999.0,121.362798767,75.5750724596,SNe_Ia,3.0
ZTF18aabjsmt,2.0,north,121.36101058817208,75.57360501182792,-9999.0,121.358511478,75.5711979651,SNe_Ia,3.0
ZTF18aabjtbv,1.0,north,123.82920868,32.85976824666667,-9999.0,123.829192585,32.8599071045,SNe_Ia,4.0
ZTF18aabkbid,1.0,north,112.34496114,44.14856192,-9999.0,112.333666218,44.1483827952,SNe_Ia,4.0
ZTF18aabkbid,2.0,north,112.34496114,44.14856192,-9999.0,112.328641211,44.1520607824,SNe_Ia,4.0
ZTF18aabkbid,3.0,north,112.34496114,44.14856192,-9999.0,112.35224521,44.1417707108,SNe_Ia,4.0
ZTF18aabkdxu,1.0,north,148.31534642,51.29221682,-9999.0,148.315504122,51.2921500235,SNe_Ia,4.0
ZTF18aabkdxu,2.0,north,148.31534642,51.29221682,-9999.0,148.312368378,51.2844857107,SNe_Ia,4.0
ZTF18aabkjfv,1.0,north,114.23751999999999,58.770340000000004,0.0063,114.237416667,58.7703888889,RCF,3.0
ZTF18aabkmoi,1.0,north,162.76275198000005,65.78153999999999,-9999.0,162.7625,65.7815555556,SNe_Ia,3.0
ZTF18aabkqwj,1.0,north,141.39140987727268,32.078823209090906,-9999.0,141.382993877,32.0833741615,SNe_Ia,4.0
ZTF18aabkqwj,2.0,north,141.39140987727268,32.078823209090906,-9999.0,141.387776105,32.0812235736,SNe_Ia,4.0
ZTF18aabkqwj,3.0,north,141.39140987727268,32.078823209090906,-9999.0,141.390941711,32.0860409648,SNe_Ia,4.0
ZTF18aabksnb,1.0,north,191.5819349483871,35.910986706451624,-9999.0,191.577192478,35.9136063355,SNe_Ia,4.0
ZTF18aabksnb,2.0,north,191.5819349483871,35.910986706451624,-9999.0,191.588241336,35.9109387065,SNe_Ia,4.0
ZTF18aabksnb,3.0,north,191.5819349483871,35.910986706451624,-9999.0,191.586858229,35.9073556416,SNe_Ia,4.0
ZTF18aablajh,1.0,south,165.4457493,22.678113700000004,-9999.0,165.445892108,22.6781208672,SNe_Ia,4.0
ZTF18aablerf,1.0,south,166.55163000000002,15.28144,-9999.0,166.551581812,15.2814437017,RCF,3.0
ZTF18aabnawm,1.0,north,110.06490538181819,39.56082068181818,-9999.0,110.056204309,39.5561332796,SNe_Ia,4.0
ZTF18aabnawm,2.0,north,110.06490538181819,39.56082068181818,-9999.0,110.057053733,39.565295099,SNe_Ia,4.0
ZTF18aabnawm,3.0,north,110.06490538181819,39.56082068181818,-9999.0,110.070818507,39.5712404823,SNe_Ia,4.0
ZTF18aabossl,1.0,south,144.3108256375,14.7645934625,-9999.0,144.300576026,14.7680454315,SNe_Ia,4.0
ZTF18aabossl,2.0,south,144.3108256375,14.7645934625,-9999.0,144.309561347,14.7679570761,SNe_Ia,4.0
ZTF18aabssth,1.0,south,165.18909,22.2875,0.0229,165.187710037,22.2877820938,RCF,5.0
ZTF18aabtahy,1.0,north,179.81251,42.56705,0.0304,179.812577694,42.5670543919,RCF,5.0
ZTF18aabtkwb,1.0,north,160.90200086499996,32.65481389166666,-9999.0,160.901983965,32.6548006768,SNe_Ia,3.0
ZTF18aabtvcg,1.0,north,260.25794846511644,44.4654924767442,-9999.0,260.266827217,44.4622816861,SNe_Ia,4.0
ZTF18aabtvcg,2.0,north,260.25794846511644,44.4654924767442,-9999.0,260.262995701,44.464682895,SNe_Ia,4.0
ZTF18aabtvcg,3.0,north,260.25794846511644,44.4654924767442,-9999.0,260.268681645,44.4580169637,SNe_Ia,4.0
ZTF18aabtxvd,1.0,north,119.22729,34.26212,0.075,119.227241588,34.2621208194,RCF,3.0
ZTF18aabuuad,1.0,south,146.07853847500004,23.522206415625,-9999.0,146.078930219,23.5223163755,SNe_Ia,3.0
ZTF18aabvmws,1.0,south,175.7177,26.54075,0.0285,175.717625,26.5407222222,RCF,3.0
ZTF18aabwuyc,1.0,south,164.61277837500003,22.59259015625,-9999.0,164.614224895,22.5901304544,SNe_Ia,3.0
ZTF18aabxczq,1.0,north,159.63926698493142,46.968506057534256,-9999.0,159.642715865,46.9615494474,SNe_Ia,3.0
ZTF18aabxczq,2.0,north,159.63926698493142,46.968506057534256,-9999.0,159.627423367,46.9695650128,SNe_Ia,3.0
ZTF18aabxczq,3.0,north,159.63926698493142,46.968506057534256,-9999.0,159.628155147,46.9592364598,SNe_Ia,3.0
ZTF18aabxlsv,1.0,south,157.46511,9.012939999999999,0.048,157.463833333,9.01058333333,RCF,5.0
ZTF18aacaosx,1.0,north,183.7868853266667,35.13706366666667,-9999.0,183.789901074,35.1354438689,SNe_Ia,3.0
ZTF18aacaosx,2.0,north,183.7868853266667,35.13706366666667,-9999.0,183.785345496,35.1414867869,SNe_Ia,3.0
ZTF18aacaosx,3.0,north,183.7868853266667,35.13706366666667,-9999.0,183.785760762,35.1343753451,SNe_Ia,3.0
ZTF18aacbccj,1.0,north,162.04492917142858,28.678385621428585,-9999.0,162.05075,28.6017777778,SNe_Ia,3.0
ZTF18aacbjcx,1.0,south,182.821801,24.61981004090909,-9999.0,182.823336066,24.6213279605,SNe_Ia,3.0
ZTF18aacbjdm,1.0,south,188.01515167361111,20.158206895833327,-9999.0,188.015057582,20.1581803521,SNe_Ia,3.0
ZTF18aacbkhq,1.0,south,194.70305562,27.81030876,-9999.0,194.699791667,27.8026111111,SNe_Ia,3.0
ZTF18aacbkhq,2.0,south,194.70305562,27.81030876,-9999.0,194.70315,27.81042,SNe_Ia,3.0
ZTF18aaccbbp,1.0,north,205.06334348,38.86925208,-9999.0,205.063416667,38.8693055556,SNe_Ia,3.0
ZTF18aacckko,1.0,north,211.43493247051273,40.85468726794871,-9999.0,211.434902167,40.8546638258,SNe_Ia,3.0
ZTF18aacckko,2.0,north,211.43493247051273,40.85468726794871,-9999.0,211.43305449,40.8581225543,SNe_Ia,3.0
ZTF18aacckko,3.0,north,211.43493247051273,40.85468726794871,-9999.0,211.436966199,40.8584159791,SNe_Ia,3.0
ZTF18aacdbzx,1.0,north,205.25741122941173,38.98604857058824,-9999.0,205.257350647,38.9857759938,SNe_Ia,5.0
ZTF18aacdocd,1.0,north,149.20786383300003,29.83742258699999,-9999.0,149.198182994,29.8333854264,SNe_Ia,3.0
ZTF18aacdocd,2.0,north,149.20786383300003,29.83742258699999,-9999.0,149.206186773,29.8410899243,SNe_Ia,3.0
ZTF18aacdocd,3.0,north,149.20786383300003,29.83742258699999,-9999.0,149.215295247,29.8327975287,SNe_Ia,3.0
ZTF18aacdvjp,1.0,north,144.36906057209302,32.76343589069768,-9999.0,144.369073234,32.7634418476,SNe_Ia,3.0
ZTF18aacebav,1.0,north,147.6905799674419,30.421727616279068,-9999.0,147.677083333,30.4928333333,SNe_Ia,3.0
ZTF18aacekzd,1.0,north,146.58690606428573,33.796341157142855,-9999.0,146.592950787,33.7934249862,SNe_Ia,3.0
ZTF18aacekzd,2.0,north,146.58690606428573,33.796341157142855,-9999.0,146.58905428,33.7990018991,SNe_Ia,3.0
ZTF18aacekzd,3.0,north,146.58690606428573,33.796341157142855,-9999.0,146.586143296,33.7997182877,SNe_Ia,3.0
ZTF18aacemxn,1.0,north,128.57667610243902,41.784482978048786,-9999.0,128.578785762,41.7838296006,SNe_Ia,4.0
ZTF18aacewcu,1.0,north,128.0325549633333,40.58133103666667,-9999.0,128.02764613,40.5788235956,SNe_Ia,3.0
ZTF18aacewcu,2.0,north,128.0325549633333,40.58133103666667,-9999.0,128.036165456,40.5745115164,SNe_Ia,3.0
ZTF18aacewcu,3.0,north,128.0325549633333,40.58133103666667,-9999.0,128.029310014,40.5834148709,SNe_Ia,3.0
ZTF18aacgehv,1.0,north,152.95896816086957,34.63240431304349,-9999.0,152.960312106,34.6309642084,SNe_Ia,3.0
ZTF18aacgmtg,1.0,north,129.2455913357143,44.43390168571428,-9999.0,129.247464844,44.4214857013,SNe_Ia,3.0
ZTF18aacgmtg,2.0,north,129.2455913357143,44.43390168571428,-9999.0,129.236130552,44.4357862918,SNe_Ia,3.0
ZTF18aacgmtg,3.0,north,129.2455913357143,44.43390168571428,-9999.0,129.233506992,44.4325927601,SNe_Ia,3.0
ZTF18aacgybr,1.0,north,130.0007201,44.62720648333334,-9999.0,129.995682164,44.6279175315,SNe_Ia,4.0
ZTF18aacgybr,2.0,north,130.0007201,44.62720648333334,-9999.0,129.989310168,44.6351770806,SNe_Ia,4.0
ZTF18aacgybr,3.0,north,130.0007201,44.62720648333334,-9999.0,129.995973548,44.6245019147,SNe_Ia,4.0
ZTF18aachnub,1.0,north,134.13509381999995,50.68727330444442,-9999.0,134.133599988,50.6891390101,SNe_Ia,3.0
ZTF18aachnub,2.0,north,134.13509381999995,50.68727330444442,-9999.0,134.13414567,50.685434577,SNe_Ia,3.0
ZTF18aachnub,3.0,north,134.13509381999995,50.68727330444442,-9999.0,134.116792948,50.6848432563,SNe_Ia,3.0
ZTF18aachojf,1.0,north,129.95696,48.7838,0.0392,129.956890554,48.783737184,RCF,3.0
ZTF18aachxwv,1.0,north,127.68928713809522,45.04327334285715,-9999.0,127.705882375,45.0406943456,SNe_Ia,3.0
ZTF18aachxwv,2.0,north,127.68928713809522,45.04327334285715,-9999.0,127.698107803,45.0437729743,SNe_Ia,3.0
ZTF18aachxwv,3.0,north,127.68928713809522,45.04327334285715,-9999.0,127.691257924,45.0482242688,SNe_Ia,3.0
ZTF18aacjaaw,1.0,north,122.86435433750003,46.30359931,-9999.0,122.871681068,46.2941342352,SNe_Ia,3.0
ZTF18aacjaaw,2.0,north,122.86435433750003,46.30359931,-9999.0,122.874125604,46.3114502054,SNe_Ia,3.0
ZTF18aacjaaw,3.0,north,122.86435433750003,46.30359931,-9999.0,122.855807372,46.3010098367,SNe_Ia,3.0
ZTF18aacjava,1.0,north,123.15764750434784,43.94305600434783,-9999.0,123.157619421,43.9430256122,SNe_Ia,3.0
ZTF18aacjltc,1.0,north,123.2185757470588,40.396923441176476,-9999.0,123.217610998,40.3964991012,SNe_Ia,3.0
ZTF18aacjtlo,1.0,north,127.4278498507246,41.91025364057971,-9999.0,127.427183329,41.9129252187,SNe_Ia,3.0
ZTF18aacmnbd,1.0,north,109.50253994880005,44.09083513199999,-9999.0,109.502511357,44.0908281367,SNe_Ia,3.0
ZTF18aacmnbd,2.0,north,109.50253994880005,44.09083513199999,-9999.0,109.498728595,44.0842497728,SNe_Ia,3.0
ZTF18aacmnbd,3.0,north,109.50253994880005,44.09083513199999,-9999.0,109.511544608,44.0945550615,SNe_Ia,3.0
ZTF18aacopwm,1.0,north,110.32222,49.808040000000005,-9999.0,110.322172852,49.8081744164,RCF,3.0
ZTF18aacpzoo,1.0,north,108.5628899125,45.69878295,-9999.0,108.562841252,45.6988256029,SNe_Ia,3.0
ZTF18aacpzoo,2.0,north,108.5628899125,45.69878295,-9999.0,108.564904311,45.6936157073,SNe_Ia,3.0
ZTF18aacpzoo,3.0,north,108.5628899125,45.69878295,-9999.0,108.557071937,45.7009523555,SNe_Ia,3.0
ZTF18aacsgxk,1.0,north,94.96524096,47.02780356000001,-9999.0,94.971182269,47.019193057,SNe_Ia,4.0
ZTF18aacsgxk,2.0,north,94.96524096,47.02780356000001,-9999.0,94.9629475759,47.0366146757,SNe_Ia,4.0
ZTF18aacsgxk,3.0,north,94.96524096,47.02780356000001,-9999.0,94.9593665097,47.0137042884,SNe_Ia,4.0
ZTF18aacwhgr,1.0,north,96.01198741,47.76408611500001,-9999.0,96.0135122115,47.7622069419,SNe_Ia,4.0
ZTF18aacwhgr,2.0,north,96.01198741,47.76408611500001,-9999.0,96.0032827458,47.7693076543,SNe_Ia,4.0
ZTF18aacwhgr,3.0,north,96.01198741,47.76408611500001,-9999.0,95.9997672647,47.7561126228,SNe_Ia,4.0
ZTF18aacwjha,1.0,north,130.51559025945943,40.30869893783785,-9999.0,130.515500541,40.3087280936,SNe_Ia,3.0
ZTF18aacwjha,2.0,north,130.51559025945943,40.30869893783785,-9999.0,130.517500243,40.3102709388,SNe_Ia,3.0
ZTF18aacxbii,1.0,north,128.57136959375,35.80921639687501,-9999.0,128.573173962,35.8093059852,SNe_Ia,3.0
ZTF18aacxbii,2.0,north,128.57136959375,35.80921639687501,-9999.0,128.571737829,35.805241004,SNe_Ia,3.0
ZTF18aacxbii,3.0,north,128.57136959375,35.80921639687501,-9999.0,128.573206231,35.7994174441,SNe_Ia,3.0
ZTF18aadbrrn,1.0,north,136.097221628,40.117981228000005,-9999.0,136.093621567,40.1201868519,SNe_Ia,3.0
ZTF18aadbrrn,2.0,north,136.097221628,40.117981228000005,-9999.0,136.097030606,40.1242700398,SNe_Ia,3.0
ZTF18aadbrrn,3.0,north,136.097221628,40.117981228000005,-9999.0,136.099654105,40.1189266767,SNe_Ia,3.0
ZTF18aadfanu,1.0,north,143.86095506200002,43.01869616199999,-9999.0,143.853396526,43.0147280044,SNe_Ia,4.0
ZTF18aadfanu,2.0,north,143.86095506200002,43.01869616199999,-9999.0,143.85844198,43.0190891114,SNe_Ia,4.0
ZTF18aadfanu,3.0,north,143.86095506200002,43.01869616199999,-9999.0,143.862351722,43.0174892629,SNe_Ia,4.0
ZTF18aadfbdc,1.0,north,96.04486674509806,44.331360558823526,-9999.0,96.0452368274,44.3298560021,SNe_Ia,4.0
ZTF18aadhyee,1.0,north,134.61962640833335,34.395519374999985,-9999.0,134.619665373,34.3987993149,SNe_Ia,3.0
ZTF18aadhyee,2.0,north,134.61962640833335,34.395519374999985,-9999.0,134.624590323,34.3924366402,SNe_Ia,3.0
ZTF18aadhyee,3.0,north,134.61962640833335,34.395519374999985,-9999.0,134.605946267,34.392726119,SNe_Ia,3.0
ZTF18aadhysx,1.0,north,134.59745043571428,35.03443597857143,-9999.0,134.593035069,35.0308353434,SNe_Ia,3.0
ZTF18aadhysx,2.0,north,134.59745043571428,35.03443597857143,-9999.0,134.607911698,35.0470597738,SNe_Ia,3.0
ZTF18aadhysx,3.0,north,134.59745043571428,35.03443597857143,-9999.0,134.612176367,35.0312281992,SNe_Ia,3.0
ZTF18aadjjbi,1.0,north,134.3377119666667,36.64565224444445,-9999.0,134.33538307,36.6447215809,SNe_Ia,4.0
ZTF18aadjjbi,2.0,north,134.3377119666667,36.64565224444445,-9999.0,134.334511412,36.6442585969,SNe_Ia,4.0
ZTF18aadjjbi,3.0,north,134.3377119666667,36.64565224444445,-9999.0,134.338298799,36.6468016367,SNe_Ia,4.0
ZTF18aadqmyy,1.0,north,103.72299,50.39718,-9999.0,103.722491814,50.3972528234,RCF,3.0
ZTF18aadrhsi,1.0,north,99.63357652307691,43.50188314615385,-9999.0,99.6333673219,43.5021563828,SNe_Ia,5.0
ZTF18aadvifa,1.0,north,109.86326000000001,41.76729,-9999.0,109.863419074,41.7674660727,RCF,3.0
ZTF18aadvifa,2.0,north,109.86326000000001,41.76729,-9999.0,109.857816226,41.7706627409,RCF,3.0
ZTF18aadvifa,3.0,north,109.86326000000001,41.76729,-9999.0,109.857046284,41.7700619433,RCF,3.0
ZTF18aadwvyr,1.0,north,127.43477706,32.87243686,-9999.0,127.434448796,32.8719757736,SNe_Ia,4.0
ZTF18aaebpvx,1.0,north,105.9687848,40.783826069230756,-9999.0,105.966782677,40.7824331834,SNe_Ia,4.0
ZTF18aaebpvx,2.0,north,105.9687848,40.783826069230756,-9999.0,105.96352689,40.78518414,SNe_Ia,4.0
ZTF18aaebpvx,3.0,north,105.9687848,40.783826069230756,-9999.0,105.966744954,40.7785183411,SNe_Ia,4.0
ZTF18aaedxcw,1.0,north,108.68370557647057,33.72605135882353,-9999.0,108.68642826,33.7269816431,SNe_Ia,4.0
ZTF18aaedxcw,2.0,north,108.68370557647057,33.72605135882353,-9999.0,108.681658036,33.7242185365,SNe_Ia,4.0
ZTF18aaegdiq,1.0,north,120.32459900217393,48.45489908695651,-9999.0,120.322318116,48.4535567468,SNe_Ia,3.0
ZTF18aaegdiq,2.0,north,120.32459900217393,48.45489908695651,-9999.0,120.337173025,48.4555921478,SNe_Ia,3.0
ZTF18aaegdiq,3.0,north,120.32459900217393,48.45489908695651,-9999.0,120.334295553,48.4567869767,SNe_Ia,3.0
ZTF18aaegrnn,1.0,north,117.93813896129032,41.259952590322584,-9999.0,117.938419374,41.2625810216,SNe_Ia,3.0
ZTF18aaegrnn,2.0,north,117.93813896129032,41.259952590322584,-9999.0,117.9321533,41.2652972882,SNe_Ia,3.0
ZTF18aaegrnn,3.0,north,117.93813896129032,41.259952590322584,-9999.0,117.938973655,41.2657976175,SNe_Ia,3.0
ZTF18aaeisel,1.0,south,133.22723958249998,26.810989172499994,-9999.0,133.224883885,26.8086748515,SNe_Ia,4.0
ZTF18aaeisel,2.0,south,133.22723958249998,26.810989172499994,-9999.0,133.231601838,26.8056118712,SNe_Ia,4.0
ZTF18aaeisel,3.0,south,133.22723958249998,26.810989172499994,-9999.0,133.228575294,26.80946627,SNe_Ia,4.0
ZTF18aaejdht,1.0,north,150.48868674285714,37.446041439285715,-9999.0,150.480684973,37.4529059854,SNe_Ia,3.0
ZTF18aaejdht,2.0,north,150.48868674285714,37.446041439285715,-9999.0,150.490935062,37.4483726044,SNe_Ia,3.0
ZTF18aaejdht,3.0,north,150.48868674285714,37.446041439285715,-9999.0,150.486284202,37.4475206143,SNe_Ia,3.0
ZTF18aaekzaq,1.0,north,102.61396731666667,29.641856216666664,-9999.0,102.629195326,29.6456860486,SNe_Ia,5.0
ZTF18aaekzaq,2.0,north,102.61396731666667,29.641856216666664,-9999.0,102.62144958,29.6285099427,SNe_Ia,5.0
ZTF18aaekzaq,3.0,north,102.61396731666667,29.641856216666664,-9999.0,102.628907627,29.6484023479,SNe_Ia,5.0
ZTF18aaemfta,1.0,south,129.49859809999998,26.556753000000004,-9999.0,129.498417922,26.5408618655,SNe_Ia,4.0
ZTF18aaemfta,2.0,south,129.49859809999998,26.556753000000004,-9999.0,129.505040241,26.5429562472,SNe_Ia,4.0
ZTF18aaemfta,3.0,south,129.49859809999998,26.556753000000004,-9999.0,129.508055053,26.5438666758,SNe_Ia,4.0
ZTF18aaenucd,1.0,north,107.78483,34.38279,0.0765,107.785090983,34.3827076816,RCF,3.0
ZTF18aaenylb,1.0,south,119.87400908333332,27.02648365,-9999.0,119.873791667,27.0264444444,SNe_Ia,3.0
ZTF18aaeoqrx,1.0,south,140.27299510370366,29.003359872222234,-9999.0,140.27105765,29.0015516042,SNe_Ia,3.0
ZTF18aaeoqrx,2.0,south,140.27299510370366,29.003359872222234,-9999.0,140.279285933,29.0043719731,SNe_Ia,3.0
ZTF18aaeoqrx,3.0,south,140.27299510370366,29.003359872222234,-9999.0,140.275636597,28.9979427573,SNe_Ia,3.0
ZTF18aaepdxd,1.0,north,155.23711581428574,38.73484707857142,-9999.0,155.237185623,38.7315225468,SNe_Ia,3.0
ZTF18aaepdxd,2.0,north,155.23711581428574,38.73484707857142,-9999.0,155.232929373,38.7342446745,SNe_Ia,3.0
ZTF18aaepdxd,3.0,north,155.23711581428574,38.73484707857142,-9999.0,155.239906215,38.7329698756,SNe_Ia,3.0
ZTF18aaepoxk,1.0,south,132.22121608035715,28.403309010714285,-9999.0,132.21980078,28.4041611961,SNe_Ia,3.0
ZTF18aaeqget,1.0,south,135.85676953478261,22.69656605652174,-9999.0,135.858589483,22.6966974519,SNe_Ia,5.0
ZTF18aaeqget,2.0,south,135.85676953478261,22.69656605652174,-9999.0,135.853129883,22.6984084141,SNe_Ia,5.0
ZTF18aaeqget,3.0,south,135.85676953478261,22.69656605652174,-9999.0,135.853287198,22.6943094179,SNe_Ia,5.0
ZTF18aaeraoq,1.0,north,158.49783,35.91919,0.169,158.498161865,35.9190076153,RCF,3.0
ZTF18aaeseom,1.0,north,117.75598692333332,29.23865342333333,-9999.0,117.751532973,29.2423792881,SNe_Ia,3.0
ZTF18aaeseom,2.0,north,117.75598692333332,29.23865342333333,-9999.0,117.760603886,29.2422280066,SNe_Ia,3.0
ZTF18aaeseom,3.0,north,117.75598692333332,29.23865342333333,-9999.0,117.763089854,29.2490879564,SNe_Ia,3.0
ZTF18aaevepq,1.0,south,137.32888732592596,21.046711566666666,-9999.0,137.327353215,21.0471474416,SNe_Ia,4.0
ZTF18aaeviad,1.0,south,120.30275124705885,19.26238929411765,-9999.0,120.307349537,19.2620673288,SNe_Ia,3.0
ZTF18aaeviad,2.0,south,120.30275124705885,19.26238929411765,-9999.0,120.300376546,19.2595827129,SNe_Ia,3.0
ZTF18aaeviad,3.0,south,120.30275124705885,19.26238929411765,-9999.0,120.303537162,19.2652251236,SNe_Ia,3.0
ZTF18aaevitj,1.0,south,137.328887304,21.046705684000003,-9999.0,137.327353215,21.0471474416,SNe_Ia,4.0
ZTF18aaevsor,1.0,south,141.47799373970588,19.901394023529416,-9999.0,141.479599777,19.8987296202,SNe_Ia,3.0
ZTF18aaevsor,2.0,south,141.47799373970588,19.901394023529416,-9999.0,141.479174134,19.8971956845,SNe_Ia,3.0
ZTF18aaexhep,1.0,south,126.99397771111107,23.550771611111113,-9999.0,126.991009074,23.5546142634,SNe_Ia,3.0
ZTF18aaexhep,2.0,south,126.99397771111107,23.550771611111113,-9999.0,126.985369591,23.5507386338,SNe_Ia,3.0
ZTF18aaexhep,3.0,south,126.99397771111107,23.550771611111113,-9999.0,126.990668287,23.5464863194,SNe_Ia,3.0
ZTF18aaeyilr,1.0,south,115.80106,17.66101,-9999.0,115.801079674,17.6610494524,RCF,3.0
ZTF18aaeylxo,1.0,south,113.43997730000001,19.757679183333334,-9999.0,113.438349182,19.7556754468,SNe_Ia,5.0
ZTF18aaeylxo,2.0,south,113.43997730000001,19.757679183333334,-9999.0,113.437622863,19.7572049288,SNe_Ia,5.0
ZTF18aaeynan,1.0,south,114.67176,17.93403,0.05,114.671781452,17.9340443356,RCF,3.0
ZTF18aaeynun,1.0,south,114.24626539210527,17.27293631578948,-9999.0,114.248558218,17.271123299,SNe_Ia,3.0
ZTF18aaeynun,2.0,south,114.24626539210527,17.27293631578948,-9999.0,114.240253064,17.2764433032,SNe_Ia,3.0
ZTF18aaeynun,3.0,south,114.24626539210527,17.27293631578948,-9999.0,114.262392006,17.2714546732,SNe_Ia,3.0
ZTF18aafcpdd,1.0,south,109.4534,24.793329999999997,-9999.0,109.453213488,24.7933309153,RCF,3.0
ZTF18aaffvje,1.0,south,128.89927996428568,24.994416792857145,-9999.0,128.904472292,25.0041636271,SNe_Ia,3.0
ZTF18aaffvje,2.0,south,128.89927996428568,24.994416792857145,-9999.0,128.900042571,25.0052230624,SNe_Ia,3.0
ZTF18aaffvje,3.0,south,128.89927996428568,24.994416792857145,-9999.0,128.904434321,24.9938205806,SNe_Ia,3.0
ZTF18aafnrxu,1.0,south,126.61751009615385,8.926490592307688,-9999.0,126.616495089,8.92589244276,SNe_Ia,3.0
ZTF18aafnrxu,2.0,south,126.61751009615385,8.926490592307688,-9999.0,126.62094727,8.92840027382,SNe_Ia,3.0
ZTF18aafnrxu,3.0,south,126.61751009615385,8.926490592307688,-9999.0,126.617682688,8.92447054976,SNe_Ia,3.0
ZTF18aafovtl,1.0,south,117.7168674861702,12.517986646808513,-9999.0,117.716861187,12.5113756636,SNe_Ia,3.0
ZTF18aafovtl,2.0,south,117.7168674861702,12.517986646808513,-9999.0,117.721248439,12.5078762459,SNe_Ia,3.0
ZTF18aafrmwh,1.0,south,117.67046995833331,11.981390958333336,-9999.0,117.666713533,11.984300608,SNe_Ia,4.0
