sn name,host_source,host_name,host_id,host_ra,host_dec,type,rexp,rexp_ivar,rdev,rdev_ivar,z,z_sep,ang_sep (deg),ang_sep (kpsec),ang_sep (radii),ang_sep_sigma (radii),upper_ang_sep (radii),a,ratiob2a,pa,dm,m21,source,dm_kin,btc,hemisphere,program
ZTF19acaxcwg,dr8_galaxy,N/A,871589694,356.567082248969,18.1944040219138,DEV,0.0,0.0,2.98179817199707,13350.892578125,0.492942571640015,0.455942571640015,0.0009029196209019773,2.3878855011993694,1.0901175893706037,0.0031640253342752715,1.093281614704879,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19acaxcwg,dr8_galaxy,N/A,871589699,356.566477366535,18.1932844447899,EXP,1.1521852016449,3844.1220703125,0.0,0.0,0.0994943007826805,0.0624943007826805,0.00040823595567498404,1.0796317823404475,1.2755323001300656,0.01785544106367457,1.2933877411937402,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF18accaqrr,dr8_galaxy,N/A,97820494,276.797212613895,49.4991039577291,COMP,8.48771953582764,93700.9296875,0.259861290454865,633663.1875,0.040613979101181,0.003386020898818995,0.0034294922635431995,10.696010994336534,1.454592378629019,0.0005598585786954778,1.4551522372077144,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF18abnvoel,dr8_galaxy,N/A,203020680,260.812663073179,77.8440434572889,EXP,4.40183115005493,48416.2734375,0.0,0.0,0.0491476878523827,0.010852312147617296,0.0008990277035089284,3.751835319643228,0.7352621266701141,0.0007591247254905619,0.7360212513956047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF18aayidfz,dr8_galaxy,N/A,1049318446,198.671809419553,24.0018271319147,REX,4.56117534637451,89.009651184082,0.0,0.0,0.367428481578827,0.300428481578827,0.005396425712743843,24.941977298263648,4.2592382643915805,0.09897753135096667,4.358215795742547,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF18aayidfz,dr8_galaxy,N/A,1049318457,198.681825373383,24.0003248263588,DEV,0.0,0.0,5.65925359725952,217025.96875,0.057127870619297,0.009872129380703004,0.013955894629458147,64.50336306916705,8.877711486613451,0.003367332636863049,8.881078819250314,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19aapvhhp,dr8_galaxy,N/A,260827759,199.226533134673,33.4171549230107,EXP,6.75098896026611,42537.359375,0.0,0.0,0.0921432077884674,0.007803207788467395,0.0019951464397789725,11.375854277206413,1.0639222231702747,0.0007641123508602398,1.064686335521135,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF19acvijnj,local_universe,CGCG 385-062 NED02,242752.0,19.6483333333,-0.233083333333,-99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0197944,0.89,50.0,-99.0,-99.0,ned_20121120,36.4575,-99.0,south,ZTFmarshal
ZTF19ackimmi,dr8_galaxy,N/A,154054874,155.060806791246,51.6005987129248,DEV,0.0,0.0,3.59289836883545,100401.234375,0.0422855317592621,0.00028553175926209623,0.0016566812678846063,4.943802645523608,1.6599558217722936,0.0014580824111132134,1.6614139041834068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF18aaqkqxi,dr8_galaxy,N/A,61932693,167.969040258278,39.6050363219487,COMP,2.9278838634491,57067.3359375,0.885188519954681,16379.01171875,0.0759735852479935,0.00012641475200650398,1.3713635377634418e-05,0.07123123094494364,0.0168616959080222,2.4107579474231665e-05,0.01688580348749643,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF18aazsabq,dr8_galaxy,N/A,77530932,283.841769637559,56.5888282448735,EXP,3.8133852481842,20030.001953125,0.0,0.0,0.0553809180855751,0.005380918085575094,0.0006214287538197435,2.186795606917908,0.586655522102396,0.001087006109302941,0.5877425282116989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF19aamohrk,dr8_galaxy,N/A,118992788,177.751025699404,44.5527589571384,EXP,7.28763914108276,1509.24487304688,0.0,0.0,0.0300179403275251,9999.030017940328,0.0021710968610970383,nan,1.0724939241143716,0.0037881583620342466,1.0762820824764059,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF19aamohrk,dr8_galaxy,N/A,118992787,177.748526603851,44.5502606838387,DEV,0.0,0.0,1.12380349636078,4952.79736328125,0.348573714494705,9999.348573714495,0.0009989472733378886,nan,3.2000346997157685,0.04046122514115177,3.24049592485692,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF19aalaxsa,dr8_galaxy,N/A,83229496,172.77263979485,57.4382035371102,REX,1.14081335067749,420504.6875,0.0,0.0,0.132906228303909,0.01690622830390899,0.00040047899914164167,3.02855275047885,1.263768868109511,0.001708313752043641,1.2654771818615547,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF19acnphay,local_universe,UGC 03458,281565.0,96.4811666667,64.7406666667,Sb,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0799444,0.32,125.0,-99.0,-99.0,ned_20121120,34.0146,14.5257,north,ZTFmarshal
ZTF18aakecej,dr8_galaxy,N/A,208627372,203.768100274908,53.8733837555506,DEV,0.0,0.0,4.58649253845215,208640.96875,0.0620179697871208,0.004432030212879197,0.0035502526113076697,16.284858981682248,2.7866412718554017,0.0013301498763170579,2.7879714217317186,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF18acqyvag,dr8_galaxy,N/A,214409833,143.37426213326,0.0544326545183081,REX,0.633096158504486,728.32275390625,0.0,0.0,0.586769163608551,0.23626916360855105,0.0023501730562913,41.83230118388055,13.363883019973702,0.7821698079282091,14.146052827901912,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF18acqyvag,dr8_galaxy,N/A,214409860,143.379070625024,0.057273367069354,DEV,0.0,0.0,1.57854926586151,3181.17602539062,0.41265133023262,0.06215133023262004,0.007677239353801605,136.65231504941673,17.50852017824228,0.19665158450191067,17.70517176274419,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF18abodnlq,dr8_galaxy,N/A,997164666,18.7765631990849,-3.15616965810864,EXP,2.84675884246826,110005.859375,0.0,0.0,0.0857993587851524,0.021799358785152392,0.0006378312007567796,2.8259434194187976,0.8065988198471744,0.000854277552772592,0.807453097399947,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19acrdcwh,dr8_galaxy,N/A,519164595,329.28258358132,-14.965977513871,DEV,0.0,0.0,30.3388214111328,10267.8173828125,0.0535283572971821,0.006471642702817901,0.0007996072225196288,3.3369323409967335,0.09488127314050405,3.086332627414098e-05,0.0949121364667782,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19aawfezk,dr8_galaxy,N/A,571484805,317.297245954431,10.2146287213404,COMP,8.63407039642334,182693.5625,2.28139686584473,4791.06640625,0.0353618077933788,0.011638192206621198,0.0010310729915792018,3.422778867387963,0.4299087914806398,0.00011649280933391729,0.4300252842899737,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19aaozplq,dr8_galaxy,N/A,109511006,208.55001852024,41.9759413527667,EXP,0.884209036827087,8007.951171875,0.0,0.0,0.0865008011460304,0.013499198853969607,0.00027927926495829023,1.8542641632646575,1.1370674941953332,0.0143704572472738,1.151437951442607,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF18abvzdvj,dr8_galaxy,N/A,1082036895,17.0427282105341,0.195392184504244,EXP,2.13512587547302,98337.828125,0.0,0.0,0.088562436401844,0.037562436401844,0.0002671643139910593,0.9578141072533296,0.4504612779116531,0.0006727809327207277,0.4511340588443738,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF18abcyues,dr8_galaxy,N/A,612559435,244.759929406797,21.8065234174187,DEV,0.0,0.0,14.3005819320679,119786.203125,0.0374245196580887,0.00020548034191129882,0.0018784411429819013,5.048562146242295,0.4728750303210204,9.554088767018945e-05,0.47297057120869057,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19abrlvij,dr8_galaxy,N/A,253683963,260.143596121951,51.632973100378,EXP,2.20354318618774,12037.33984375,0.0,0.0,0.0847690105438232,0.0397690105438232,0.0004379833841068492,1.3953823518082142,0.7155476655361181,0.0029597275957641534,0.7185073931318823,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF18acvgjqv,dr8_galaxy,N/A,31250163,134.074982083078,52.5494250587936,REX,0.322372496128082,903.494201660156,0.0,0.0,0.578044056892395,0.48704405689239505,3.214999136158318e-05,0.19626966329178683,0.3590255691531288,0.0370514076695464,0.3960769768226752,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF18acvgjqv,dr8_galaxy,N/A,31250116,134.079488278624,52.548280332118,REX,0.536595821380615,6018.291015625,0.0,0.0,0.384290903806686,0.293290903806686,0.0029460508462584765,17.985087496059634,19.764937824604644,0.4748009442440594,20.239738768848703,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF19aalrfoi,dr8_galaxy,N/A,341205080,232.088601609578,11.5814790920444,EXP,1.83455085754395,422583.84375,0.0,0.0,0.137757480144501,0.06415748014450101,0.00035686002228560096,1.7979374231288876,0.700278258814848,0.0005871978312668569,0.7008654566461148,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF18absspcp,dr8_galaxy,N/A,567939001,315.30146014149,14.4851841082206,DEV,0.0,0.0,2.97181701660156,92821.03125,0.0575362853705883,0.008263714629411695,0.00035369524761614504,1.607739871379397,0.4284593850513097,0.0004732214265505902,0.4289326064778603,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19acbwaex,dr8_galaxy,N/A,1485699726,156.269964201729,24.7084404998579,EXP,2.03792524337769,6686441.5,0.0,0.0,0.0375369638204575,0.0014630361795424998,0.0007029507869462084,1.9548582064756883,1.2417643096721525,0.0002356423796554242,1.241999952051808,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19acblnop,dr8_galaxy,N/A,549222556,20.1997617021082,-3.6535355608752,DEV,0.0,0.0,6.94374799728394,631459.4375,0.054180484265089,0.007992515734910999,0.004407537961384429,19.011111801811445,2.2850968478680973,0.0004141311811237073,2.285510979049221,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF18ablrljh,dr8_galaxy,N/A,611068057,248.843860479405,22.4684356072239,DEV,0.0,0.0,1.36826062202454,112223.7421875,0.0869765877723694,0.007023412227630602,4.9238392685244854e-05,0.3094286550548636,0.1295500366038469,0.00028263525831208954,0.129832671862159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19acblzux,local_universe,2MASX J03375780-0500006,266617.0,54.491,-5.00027777778,-99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0222222,0.56,170.0,-99.0,-99.0,ned_20121120,35.8464,-99.0,south,ZTFmarshal
ZTF19abaosan,local_universe,CGCG 049-126,395515.0,229.811125,7.86547222222,-99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0172389,0.77,125.0,-99.0,9.73,ned_20121120+a.40,35.8586,-99.0,south,ZTFmarshal
ZTF18aahuujv,dr8_galaxy,N/A,266997546,200.476509722437,32.4219524687588,DEV,0.0,0.0,12.0209436416626,7123.51220703125,0.0313455164432526,0.002954483556747399,0.00016633474017169154,0.4091116372420757,0.04981348240771468,4.909771226433981e-05,0.04986258011997902,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF19abqsmns,dr8_galaxy,N/A,103735132,255.684948954517,55.9881274531109,EXP,1.05422031879425,498.1669921875,0.0,0.0,0.289785385131836,0.15178538513183598,7.976731832853952e-05,0.7000260246681569,0.2723931049926833,0.011576499398507906,0.28396960439119123,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF19acfecsg,dr8_galaxy,N/A,1470533494,310.786116908862,5.6496990420013,DEV,0.0,0.0,4.62089681625366,288011.71875,0.0601705461740494,0.009829453825950608,0.000258020509893966,1.2415871564277696,0.2010159223532179,8.105860187834048e-05,0.20109698095509626,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19abqwtfu,local_universe,UGC 12373,440666.0,346.826666667,13.85,Sdm?,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0303889,0.6,30.0,-99.0,-99.0,ned_20121120,33.8537,-99.0,south,ZTFmarshal
ZTF19abdkcib,dr8_galaxy,N/A,165062415,6.06380146194963,-9.26883916380285,DEV,0.0,0.0,4.82079982757568,18.0998191833496,0.736758828163147,0.629758828163147,0.0022560675798589482,15.89964759268767,1.6847501613807074,0.0821446511682304,1.7668948125489379,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19abdkcib,dr8_galaxy,N/A,165062412,6.06242408862383,-9.26773014345134,REX,1.46205246448517,81743.3984375,0.0,0.0,0.136284187436104,0.02928418743610399,0.0009784938814591372,6.895940540829929,2.409337598219017,0.005763792746034022,2.415101390965051,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19aainjqn,dr8_galaxy,N/A,405850370,63.0630675725852,-6.70303454307712,EXP,8.41070175170898,249024.296875,0.0,0.0,0.0585272461175919,0.0270272461175919,0.0007421424657667829,1.6819738509702684,0.31765635682153986,7.568406613038138e-05,0.31773204088767026,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF18aavrmcg,dr8_galaxy,N/A,89922743,165.626731393695,55.5986741346442,EXP,1.02165031433105,17421.236328125,0.0,0.0,0.0839988067746162,0.004498806774616199,0.0003379703715214657,1.826673168414875,1.190909766688552,0.008831553372064717,1.1997413200606166,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF19abwscog,dr8_galaxy,N/A,1380657465,13.2938716476407,-21.5169419655887,DEV,0.0,0.0,5.22842454910278,213151.25,0.0651914104819298,0.009191410481929806,0.00022610660126616571,0.8848459945632811,0.15568432840785273,6.449560343748653e-05,0.15574882401129023,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19abwscog,dr8_galaxy,N/A,1380657444,13.2914857963124,-21.522324345815,EXP,4.41396284103394,173234.546875,0.0,0.0,0.0524123273789883,0.0035876726210117005,0.005733667179249779,22.438143819365308,4.6763424588468325,0.002545425456058653,4.678887884302891,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF18abncimo,dr8_galaxy,N/A,606767849,336.903615550032,22.8952622109733,EXP,5.72977733612061,967360.625,0.0,0.0,0.0316909030079842,0.0251490969920158,0.00024300923763093465,0.9643017804589014,0.1526818939291762,2.7092905998973378e-05,0.15270898683517517,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF18aaqfqaa,local_universe,IC 1129,397416.0,233.003416667,68.2463333333,Scd?,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0357222,0.85,35.0,-99.0,-99.0,ned_20121120,33.5122,13.632,north,ZTFmarshal
ZTF18abkudjo,dr8_galaxy,N/A,157246545,227.061357421341,34.8690558757685,COMP,2.79968905448914,84988.8046875,0.849269211292267,13636.4365234375,0.0734902396798134,0.018669760320186607,0.001010921356619581,6.241796608446412,1.2999003864357923,0.0015926465781601884,1.3014930330139525,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF18abwckzf,dr8_galaxy,N/A,307843688,126.825087558545,10.9996357017692,EXP,1.36465084552765,138324.125,0.0,0.0,0.104958891868591,0.01795889186859101,0.0005959658066945009,3.494448924798827,1.5721801009624863,0.003097645969475507,1.5752777469319619,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19acrwyyb,dr8_galaxy,N/A,60265233,196.073915402871,57.2906835723852,EXP,3.94744825363159,9423.03125,0.0,0.0,0.0531713329255581,0.0011713329255580995,0.00029322992292596747,1.0706076240232194,0.2674202813329654,0.0006978829368854543,0.26811816426985086,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF18acvweal,dr8_galaxy,N/A,626576031,192.161667493983,5.68949627397872,REX,0.431960642337799,12195.759765625,0.0,0.0,0.105125583708286,0.025125583708285992,0.0002622099970417997,1.4252858456933182,2.1852824003634406,0.045809859447271915,2.2310922598107124,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19acgcdas,dr8_galaxy,N/A,1269198780,45.3525788824566,4.23913274896146,COMP,9.67322540283203,34548.67578125,1.37269008159637,666650.5625,0.0736426487565041,0.003642648756504094,0.002915390610028917,14.028774452347028,1.0849955169070455,0.0006034495017779446,1.0855989664088235,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19acgcdas,dr8_galaxy,N/A,1269198783,45.3560142102116,4.23827114608951,EXP,1.3147976398468,1043.50512695312,0.0,0.0,0.0717129707336426,0.0017129707336425992,0.0012061141574508836,5.803786093175757,3.3024176764791813,0.07775454615854174,3.380172222637723,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19acalxgp,dr8_galaxy,N/A,1120603097,356.232314826162,-4.2740385922528,EXP,9.98810482025146,201395.609375,0.0,0.0,0.0289017241448164,9.827585518360285e-05,0.002317064759680441,4.849092380061154,0.8351367236291765,0.00018631571645763068,0.8353230393456341,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19aakxwqu,dr8_galaxy,N/A,458667093,138.031092035168,15.9096449159479,EXP,11.5279998779297,19.0855770111084,0.0,0.0,0.391227781772614,0.31963778177261404,0.004874555567620847,23.944473709376357,1.5222415188458993,0.030225740722871253,1.5524672595687705,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19aakxwqu,dr8_galaxy,N/A,458667101,138.026931012924,15.9125258597367,DEV,0.0,0.0,3.93667221069336,92629.6796875,0.0744624733924866,0.002872473392486599,0.0025368659525293676,12.46142735720194,2.3199080188332957,0.0019362722904198736,2.3218442911237154,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF18acbwglb,dr8_galaxy,N/A,152232370,210.719535779788,73.082323193482,COMP,12.767617225647,58912.48828125,2.50736618041992,109658.7890625,0.035586129873991,0.005456129873990998,0.001987354905110367,4.315286922441007,0.5603612273107419,0.00018082336237843194,0.5605420506731204,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF18acyawjf,dr8_galaxy,N/A,111206979,162.942151176799,-6.88581766909754,EXP,0.78754061460495,6462.4521484375,0.0,0.0,0.0417758896946907,0.02822411030530931,4.514517373472437e-05,0.2172372572504744,0.2063672938652607,0.0032596369999194214,0.20962693086518014,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF18acyawjf,dr8_galaxy,N/A,111206977,162.942901916128,-6.88684161272075,EXP,4.20450735092163,329622.21875,0.0,0.0,0.0654157102108002,0.004584289789199808,0.0012792945569238016,6.155928037725698,1.0953626716614413,0.0004537687476027191,1.095816440409044,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF18acsyanq,dr8_galaxy,N/A,78332683,20.9620505002245,10.8590914121386,DEV,0.0,0.0,2.63630747795105,13877.3701171875,0.0683227106928825,0.008322710692882498,0.00016306182615085526,0.6804919539748387,0.22266847818499363,0.0007169833884806096,0.22338546157347425,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF18acutfne,local_universe,LCRS B134701.3-055131,375650.0,207.409041667,-6.10605555556,-99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0183333,0.58,55.0,-99.0,-99.0,ned_20121120,35.846,-99.0,south,ZTFmarshal
ZTF19acbunmk,local_universe,CGCG 389-072,258872.0,46.0821666667,-2.30586111111,-99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0174444,0.6,125.0,-99.0,-99.0,ned_20121120,35.3052,-99.0,south,ZTFmarshal
ZTF19aapemqu,dr8_galaxy,N/A,700141233,196.374914101249,-8.76501364324675,EXP,2.66018414497375,6660.353515625,0.0,0.0,0.063493050634861,0.02049305063486101,0.0006069934345693089,1.8522874508959735,0.8214380078079425,0.00378368046279185,0.8252216882707344,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19acbpwwg,dr8_galaxy,N/A,99071002,276.057394439755,46.9751969202822,REX,6.97172546386719,653.828369140625,0.0,0.0,0.086698979139328,0.0033010208606719937,0.0010687861648075456,6.4604918623091185,0.5518906636884261,0.0030958569858145174,0.5549865206742406,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF18acbwxou,dr8_galaxy,N/A,924221976,330.75295251609,14.8724633293053,EXP,2.20056509971619,256771.140625,0.0,0.0,0.0718632191419601,0.0018632191419600957,0.00017815455546921262,0.8572745167450964,0.29145077315453294,0.00026137129261800783,0.29171214444715093,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF18abjyime,dr8_galaxy,N/A,225553117,237.776413050438,8.97531402022858,REX,0.323148399591446,469.7353515625,0.0,0.0,0.455919176340103,0.385919176340103,0.00017077607225768368,0.8217694710682352,1.9025124707562853,0.271643226299541,2.1741556970558262,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF18aahfgsk,dr8_galaxy,N/A,378768102,181.240122892753,32.3936556192696,EXP,12.1561641693115,25.8132362365723,0.0,0.0,0.033958163112402,0.019811836887598,0.0032851499214184873,12.376707887242208,0.9728841723742848,0.01575227748085708,0.9886364498551419,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF18aahfgsk,dr8_galaxy,N/A,378768117,181.245811556043,32.3911818777286,COMP,5.80765867233276,311.749725341797,5.79905319213867,246014.328125,0.0382794588804245,0.015490541119575499,0.0024456661660617416,9.213976972468842,1.5159978735950421,0.01478408559418019,1.5307819591892222,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF18abcyilc,dr8_galaxy,N/A,224065043,184.048863066949,68.5585421250618,EXP,1.16151714324951,18033.669921875,0.0,0.0,0.13055232167244,0.07055232167244,0.00020326806781389184,0.8482812189248854,0.6300079584557775,0.004039041852743814,0.6340470003085213,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF19aazgpar,dr8_galaxy,N/A,453909153,261.589376457223,19.6183234233025,DEV,0.0,0.0,4.74465751647949,799700.25,0.0873823612928391,0.002617638707160891,0.0026150285403722822,15.807063340704229,1.9841480049176297,0.00046763346150493666,1.9846156383791347,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19aaknign,dr8_galaxy,N/A,55386990,120.018784297291,39.8965655451703,DEV,0.0,0.0,9.69736385345459,333.308319091797,0.0478479005396366,0.047902099460363404,0.0015532529159843786,9.922813314532057,0.5766217068932369,0.0032569734597585995,0.5798786803529955,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF19aaknign,dr8_galaxy,N/A,55386986,120.0169573116,39.8999790707634,COMP,3.16845321655273,43836.29296875,1.63000404834747,16825.6484375,0.102282159030437,0.006532159030436996,0.002183415557720705,13.94854936008718,2.4807991378034364,0.003739619303778366,2.484538757107215,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF19acftbsn,dr8_galaxy,N/A,549371941,339.11761515009,-7.6334423724076,DEV,0.0,0.0,5.47259140014648,9406.3720703125,0.127172723412514,0.005672723412514014,0.0015113247778465696,11.896559012511181,0.9941851679447552,0.0018731095555376196,0.9960582775002929,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF18acatfls,dr8_galaxy,N/A,1046947958,353.758450165754,7.37650699707185,EXP,0.672065854072571,121.758850097656,0.0,0.0,0.370706021785736,0.334706021785736,0.0001480109636504413,0.3813098827734042,0.7928381808310881,0.10691101601361892,0.8997491968447071,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF18acatfls,dr8_galaxy,N/A,1046947960,353.755990598507,7.37507149823881,DEV,0.0,0.0,3.25814867019653,39730.44921875,0.050446018576622,0.014446018576622005,0.002963780494920499,7.635372172518572,3.2747461401355302,0.005042489514133848,3.279788629649664,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF18abdefet,dr8_galaxy,N/A,199050104,266.074365880505,68.0288838526657,EXP,3.43631196022034,37853.16015625,0.0,0.0,0.0773973390460014,0.002602660953998595,0.0005118150482135697,2.7820554214618864,0.5361952566875522,0.000802009131265628,0.5369972658188178,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF18aawczad,dr8_galaxy,N/A,129649058,194.570134952076,27.7297067037566,COMP,7.58821201324463,45601.12890625,2.23790907859802,18971.951171875,0.074602410197258,0.006402410197257999,0.0006972973792867648,3.275985411185324,0.3308118646462266,0.000204152086834501,0.3310160167330611,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF18aawczad,dr8_galaxy,N/A,129649051,194.568165239459,27.7250518759845,EXP,5.3466329574585,231.211822509766,0.0,0.0,0.0685547366738319,0.00035473667383190133,0.004396871862175683,20.65702310551074,2.960505953892258,0.03641501969752723,2.996920973589785,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,ZTFmarshal
ZTF19aavrcew,local_universe,CGCG 016-002,363028.0,196.829,2.00363888889,-99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0214444,0.36,70.0,-99.0,-99.0,ned_20121120,34.5114,-99.0,south,ZTFmarshal
ZTF19aailqli,dr8_galaxy,N/A,208781417,200.330513896014,52.7791738583475,EXP,1.60668563842773,27760.435546875,0.0,0.0,0.0393686518073082,0.018631348192691806,0.0007024248532171218,2.8403387178709427,1.5738794267534513,0.005879324200255618,1.579758750953707,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF19abakjci,dr8_galaxy,N/A,336994274,190.123127479262,42.0420038483222,REX,0.713395416736603,1252.40075683594,0.0,0.0,0.252795100212097,0.182795100212097,0.0004331460535045808,2.0842861565914594,2.1857805026973125,0.08657740652949675,2.2723579092268094,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
ZTF19abakjci,dr8_galaxy,N/A,336994043,190.120755594371,42.0376927015131,DEV,0.0,0.0,2.66498255729675,84009.6328125,0.0999939739704132,0.029993973970413187,0.004683245511216978,22.5356405950618,6.3263768065645065,0.008190230819424832,6.334567037383931,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,ZTFmarshal
